Station	Lat	Lon	State
USR0000ABNV	35.1428	-93.895	AR
USR0000AODE	34.6242	-93.8061	AR
USR0000ASTK	35.8683	-94.2969	AR
USR0000OBRB	34.05	-94.7372	OK
USR0000OKIA	34.7558	-94.9831	OK
USR0000OWIC	34.7744	-98.7458	OK
USR0000TANA	29.6692	-94.4383	TX
USR0000TATH	32.2211	-95.7661	TX
USR0000TATT	29.6617	-96.2597	TX
USR0000TBAR	30.9856	-101.1578	TX
USR0000TBAS	30.1742	-97.2564	TX
USR0000TBEL	30.5661	-98.0389	TX
USR0000TBIR	30.2625	-98.6289	TX
USR0000TBRA	29.1417	-95.2917	TX
USR0000TCAD	32.6583	-94.1164	TX
USR0000TCDD	33.7411	-95.9219	TX
USR0000TCED	35.6667	-101.5667	TX
USR0000TCHI	29.2667	-103.3	TX
USR0000TCLA	33.6189	-95.1667	TX
USR0000TCLD	30.3106	-95.0867	TX
USR0000TCLM	31.5061	-99.6594	TX
USR0000TCOL	31.0522	-98.5003	TX
USR0000TCON	30.2364	-95.4828	TX
USR0000TDAY	30.105	-94.9314	TX
USR0000TFAL	26.5547	-99.1356	TX
USR0000TGEO	28.3667	-98.1167	TX
USR0000TGIL	32.7017	-94.9447	TX
USR0000TGRE	33.0353	-96.1639	TX
USR0000THEN	32.15	-94.8	TX
USR0000THMB	32.5	-99.6167	TX
USR0000THUN	30.45	-95.4	TX
USR0000TKIR	30.4333	-93.8833	TX
USR0000TLAG	26.2283	-97.3483	TX
USR0000TLBJ	33.1728	-97.3756	TX
USR0000TLGR	29.9075	-96.86	TX
USR0000TLIN	26.535	-98.0858	TX
USR0000TLND	33	-94.8	TX
USR0000TLRG	26.0839	-98.1369	TX
USR0000TLUF	31.3131	-94.8261	TX
USR0000TMAA	34.1333	-100.4167	TX
USR0000TMAS	30.7358	-99.1861	TX
USR0000TMAT	28.1228	-96.8022	TX
USR0000TMCF	29.7	-94.1167	TX
USR0000TMID	32	-102	TX
USR0000TMIL	33.4136	-99.4006	TX
USR0000TPAL	31.7425	-95.5717	TX
USR0000TPAN	29.3167	-103.2	TX
USR0000TPOS	32.85	-98.55	TX
USR0000TRAT	31.395	-95.1361	TX
USR0000TSAB	28.8647	-95.5678	TX
USR0000TSBS	31.2803	-93.8386	TX
USR0000TSOU	30.5403	-94.3411	TX
USR0000TTEX	33.3739	-94.0456	TX
USR0000TVIC	28.8461	-96.9217	TX
USR0000TWOO	30.75	-94.4	TX
USW00003024	35.695	-101.395	TX
USW00003031	31.9206	-102.3867	TX
USW00003032	30.0481	-102.2131	TX
USW00003047	31.6219	-102.8072	TX
USW00003054	33.9558	-102.7739	TX
USW00003072	32.0408	-100.2494	TX
USW00003901	32.3847	-94.7117	TX
USW00003902	31.0667	-97.8333	TX
USW00003904	30.5892	-96.3647	TX
USW00003927	32.8978	-97.0189	TX
USW00003932	35.21	-99.12	OK
USW00003933	31.1333	-97.7167	TX
USW00003943	32.85	-98.05	TX
USW00003944	32.7833	-98.2667	TX
USW00003950	34.5583	-98.4172	OK
USW00003951	32.35	-94.65	TX
USW00003954	35.5342	-97.6469	OK
USW00003965	36.1625	-97.0894	OK
USW00003969	32.2314	-98.2319	TX
USW00003971	32.6808	-96.8681	TX
USW00003981	34.3622	-98.9761	OK
USW00003991	33.2061	-97.1989	TX
USW00003999	30.7406	-98.2353	TX
USW00012903	29.35	-99.1667	TX
USW00012904	26.2281	-97.6542	TX
USW00012906	29.6167	-95.1667	TX
USW00012907	27.5333	-99.4667	TX
USW00012909	29.3833	-98.5833	TX
USW00012910	29.8833	-97.8667	TX
USW00012911	29.5439	-98.2736	TX
USW00012912	28.8614	-96.9303	TX
USW00012917	29.9506	-94.0206	TX
USW00012918	29.6381	-95.2819	TX
USW00012919	25.9156	-97.4186	TX
USW00012920	27.5333	-99.4667	TX
USW00012921	29.5442	-98.4839	TX
USW00012922	28.7833	-97.0833	TX
USW00012923	29.2733	-94.8592	TX
USW00012924	27.7839	-97.5108	TX
USW00012925	28.3667	-97.6667	TX
USW00012926	27.6833	-97.2833	TX
USW00012928	27.5	-97.8167	TX
USW00012931	29.35	-98.45	TX
USW00012932	27.7411	-98.0247	TX
USW00012935	28.7247	-96.2536	TX
USW00012944	29.3	-94.8	TX
USW00012945	29.7667	-95.3667	TX
USW00012946	27.7	-97.4333	TX
USW00012947	28.4567	-99.2183	TX
USW00012957	26.1658	-97.3458	TX
USW00012959	26.1839	-98.2539	TX
USW00012960	29.98	-95.36	TX
USW00012962	29.36	-99.1742	TX
USW00012970	29.3389	-98.4719	TX
USW00012971	29.7036	-98.0281	TX
USW00012972	28.0836	-97.0464	TX
USW00012974	27.9	-98.05	TX
USW00012975	29.5189	-95.2417	TX
USW00012976	29.1097	-95.4619	TX
USW00012977	29.6222	-95.6564	TX
USW00012987	26.5258	-98.0633	TX
USW00013902	34.65	-99.2667	OK
USW00013903	34.3	-97.0167	OK
USW00013904	30.1831	-97.68	TX
USW00013905	30.6333	-96.4667	TX
USW00013907	32.75	-96.9667	TX
USW00013909	36.3333	-97.9167	OK
USW00013910	32.4333	-99.85	TX
USW00013911	32.7667	-97.45	TX
USW00013919	35.4167	-97.3833	OK
USW00013923	33.7167	-96.6667	TX
USW00013928	31.6333	-97.0667	TX
USW00013944	32.5	-93.6667	LA
USW00013945	34.65	-98.4	OK
USW00013955	31.1333	-97.7167	TX
USW00013957	32.4506	-93.8411	LA
USW00013958	30.3208	-97.7603	TX
USW00013959	31.6189	-97.2283	TX
USW00013960	32.8519	-96.8556	TX
USW00013961	32.8192	-97.3614	TX
USW00013962	32.4106	-99.6822	TX
USW00013964	35.3331	-94.3625	AR
USW00013965	34.3	-97.0167	OK
USW00013966	33.9786	-98.4928	TX
USW00013967	35.3889	-97.6006	OK
USW00013968	36.1994	-95.8872	OK
USW00013972	32.3542	-95.4025	TX
USW00013973	30.5108	-99.7664	TX
USW00013975	36.2967	-99.7689	OK
USW00013977	33.4536	-94.0075	AR
USW00013999	35.3667	-99.1833	OK
USW00022001	29.3667	-100.7833	TX
USW00022004	29.3667	-100.9	TX
USW00022010	29.3783	-100.9269	TX
USW00022016	29.3483	-103.2092	TX
USW00023005	32.2167	-101.5167	TX
USW00023007	34.4272	-100.2831	TX
USW00023017	31.4	-100.4	TX
USW00023021	33.6	-102.05	TX
USW00023023	31.9433	-102.1889	TX
USW00023034	31.3711	-100.4922	TX
USW00023041	32.2442	-101.4536	TX
USW00023042	33.6542	-101.8136	TX
USW00023047	35.2333	-101.7089	TX
USW00023053	35.5333	-100.9667	TX
USW00023072	34.9325	-100.8903	TX
USW00023091	30.9119	-102.9167	TX
USW00023906	28.3044	-96.8231	TX
USW00023907	30.6222	-98.0847	TX
USW00053902	30.3567	-95.4139	TX
USW00053903	30.7439	-95.5861	TX
USW00053905	32.5428	-93.745	LA
USW00053907	32.6636	-97.0939	TX
USW00053908	36.0394	-95.9844	OK
USW00053909	32.9733	-97.3181	TX
USW00053910	30.0675	-95.5561	TX
USW00053911	32.71	-96.2672	TX
USW00053912	32.0311	-96.3989	TX
USW00053913	35.8517	-97.4142	OK
USW00053914	33.1803	-96.5903	TX
USW00053921	34.5467	-93.5781	AR
USW00053922	36.2833	-94.3	AR
USW00053925	34.05	-94.4008	AR
USW00053926	36.1181	-97.0914	OK
USW00053927	36.1347	-97.1083	OK
USW00053968	31.7797	-95.7233	TX
USW00093042	36.0167	-102.55	TX
USW00093901	32.7333	-96.9667	TX
USW00093903	32.9833	-97.4833	TX
USW00093904	32.8167	-97.35	TX
USW00093908	35.2333	-97.4167	OK
USW00093914	31.7831	-95.6039	TX
USW00093928	32.7667	-96.7833	TX
USW00093950	34.8822	-95.7831	OK
USW00093953	35.6567	-95.3614	OK
USW00093985	32.7817	-98.0603	TX
USW00093986	34.9894	-99.0525	OK
USW00093987	31.2361	-94.7544	TX
USW00093993	36.0097	-94.1694	AR
MXN00002037	32.7	-114.7167	PRESA
US1AZMH0001	35.3678	-114.2429	AZ
US1AZMH0003	35.2328	-114.2719	AZ
US1AZMH0004	34.7663	-114.4954	AZ
US1AZMH0005	34.5219	-114.3233	AZ
US1AZMH0006	34.521	-114.2802	AZ
US1AZMH0010	35.1885	-114.5213	AZ
US1AZMH0013	34.9158	-114.6118	AZ
US1AZMH0016	35.5458	-114.4286	AZ
US1AZMH0024	35.4152	-114.2024	AZ
US1AZMH0025	34.4559	-114.3176	AZ
US1AZMH0027	35.6126	-114.2662	AZ
US1AZMH0029	34.4833	-114.3125	AZ
US1AZMH0036	35.0594	-114.5697	AZ
US1AZYM0001	32.6341	-114.4056	AZ
US1AZYM0002	32.5676	-114.6555	AZ
US1AZYM0004	32.6832	-114.4585	AZ
US1AZYM0007	32.6432	-114.523	AZ
US1CAAL0001	37.8123	-122.216	CA
US1CAAL0002	37.7075	-122.0687	CA
US1CAAL0003	37.7169	-122.0585	CA
US1CAAL0004	37.6483	-121.8745	CA
US1CAAL0006	37.8319	-122.2503	CA
US1CAAL0007	37.515	-121.9523	CA
US1CAAL0008	37.8557	-122.2301	CA
US1CAAL0011	37.6821	-122.1332	CA
US1CAAL0012	37.6702	-121.8814	CA
US1CAAL0015	37.7817	-122.2124	CA
US1CAAL0016	37.7644	-122.1386	CA
US1CAAL0017	37.8414	-122.1978	CA
US1CAAL0018	37.8575	-122.2256	CA
US1CAAL0020	37.8776	-122.2875	CA
US1CAAL0022	37.513	-121.9691	CA
US1CAAL0024	37.572	-121.959	CA
US1CAAL0025	37.8947	-122.2965	CA
US1CAAL0030	37.7778	-122.2032	CA
US1CAAL0031	37.5685	-121.9654	CA
US1CAAL0032	37.5269	-122.0104	CA
US1CAAL0033	37.6889	-122.0857	CA
US1CAAL0035	37.7005	-121.8655	CA
US1CAAL0039	37.8552	-122.2892	CA
US1CAAL0045	37.8402	-122.2027	CA
US1CAAM0002	38.4969	-120.5604	CA
US1CAAM0003	38.4986	-120.5364	CA
US1CAAM0004	38.3904	-120.8045	CA
US1CAAM0005	38.5054	-120.4993	CA
US1CAAM0006	38.3892	-120.6412	CA
US1CAAM0007	38.4675	-120.5512	CA
US1CAAM0009	38.4882	-120.6313	CA
US1CAAM0010	38.3455	-120.7719	CA
US1CAAM0011	38.3389	-120.7691	CA
US1CAAM0013	38.4205	-120.8415	CA
US1CABT0002	39.514	-121.518	CA
US1CABT0003	39.7339	-121.7604	CA
US1CABT0005	39.4932	-121.477	CA
US1CABT0007	39.7697	-121.8138	CA
US1CABT0008	39.7385	-121.832	CA
US1CABT0009	39.7494	-121.8614	CA
US1CABT0010	39.859	-121.9048	CA
US1CABT0011	39.7387	-121.7984	CA
US1CABT0012	39.737	-121.832	CA
US1CABT0013	39.5311	-121.4886	CA
US1CABT0015	39.7549	-121.7823	CA
US1CABT0016	39.8036	-121.5819	CA
US1CABT0017	39.7999	-121.8915	CA
US1CABT0018	39.3691	-121.6926	CA
US1CABT0019	39.7525	-121.8028	CA
US1CABT0023	39.7469	-121.8201	CA
US1CABT0026	39.3348	-121.6458	CA
US1CABT0032	39.3946	-121.4047	CA
US1CABT0033	39.4064	-121.5	CA
US1CACC0001	37.9898	-122.1085	CA
US1CACC0003	37.9485	-122.0541	CA
US1CACC0004	37.8783	-122.0338	CA
US1CACC0006	37.8937	-122.1043	CA
US1CACC0007	37.909	-122.1547	CA
US1CACC0008	38.0545	-122.2327	CA
US1CACC0010	37.8883	-122.1526	CA
US1CACC0011	37.9744	-122.1384	CA
US1CACC0012	37.9786	-121.8381	CA
US1CACC0013	37.9884	-121.7477	CA
US1CACC0014	37.8538	-122.0157	CA
US1CACC0016	37.9783	-122.0134	CA
US1CACC0018	37.8846	-122.0285	CA
US1CACC0019	37.916	-122.0232	CA
US1CACC0021	37.9593	-121.7811	CA
US1CACC0025	37.8698	-122.1384	CA
US1CACC0027	37.9588	-122.0556	CA
US1CACC0028	37.9363	-122.3157	CA
US1CACC0031	37.8911	-122.0811	CA
US1CACC0033	37.7335	-121.9432	CA
US1CACC0035	37.9133	-122.3162	CA
US1CACC0036	37.899	-121.723	CA
US1CACC0037	37.9533	-121.9712	CA
US1CACC0040	37.9226	-122.3068	CA
US1CACC0041	37.9737	-121.9926	CA
US1CACL0001	39.349	-122.1771	CA
US1CACV0002	38.1967	-120.9728	CA
US1CACV0004	38.1652	-120.4124	CA
US1CACV0006	38.2423	-120.3118	CA
US1CACV0008	38.3804	-120.4735	CA
US1CADN0001	41.824	-124.1482	CA
US1CADN0003	41.9293	-124.1499	CA
US1CADN0005	41.7998	-124.1428	CA
US1CADN0006	41.9153	-124.136	CA
US1CADN0007	41.8653	-124.1513	CA
US1CADN0008	41.8617	-124.1437	CA
US1CADN0009	41.8711	-124.0636	CA
US1CADN0011	41.7851	-124.1999	CA
US1CADN0012	41.5134	-123.9867	CA
US1CADN0013	41.9869	-123.7185	CA
US1CAED0001	38.6857	-120.8239	CA
US1CAED0002	38.7532	-120.8401	CA
US1CAED0003	38.6953	-120.849	CA
US1CAED0006	38.672	-120.9759	CA
US1CAED0007	38.5925	-120.6094	CA
US1CAED0010	38.7392	-120.7846	CA
US1CAED0011	38.757	-120.5775	CA
US1CAED0012	38.7186	-120.634	CA
US1CAED0014	38.7135	-121.0816	CA
US1CAED0017	38.7338	-120.711	CA
US1CAED0018	38.7575	-120.6046	CA
US1CAED0020	38.8817	-120.0339	CA
US1CAED0021	38.6954	-121.0745	CA
US1CAED0023	38.698	-121.0869	CA
US1CAED0027	38.6803	-120.691	CA
US1CAED0029	38.8957	-120.9818	CA
US1CAFR0001	36.7801	-119.8111	CA
US1CAFR0002	36.8611	-119.6931	CA
US1CAFR0003	36.9897	-119.3971	CA
US1CAFR0005	36.9342	-119.3586	CA
US1CAFR0006	36.798	-119.5535	CA
US1CAFR0007	36.8362	-119.8293	CA
US1CAFR0008	36.5702	-120.0892	CA
US1CAFR0009	36.9785	-119.3964	CA
US1CAFR0013	36.833	-119.6808	CA
US1CAFR0014	36.8053	-119.8222	CA
US1CAFR0016	36.7881	-119.6654	CA
US1CAFR0020	36.8559	-119.7412	CA
US1CAFR0021	36.6889	-119.1873	CA
US1CAFR0022	36.6857	-119.1393	CA
US1CAFR0025	36.8017	-119.3013	CA
US1CAFR0026	36.8768	-119.7435	CA
US1CAFR0027	36.7959	-119.5983	CA
US1CAFR0028	37.0702	-119.5103	CA
US1CAFR0031	36.8625	-119.6577	CA
US1CAHM0001	40.8809	-124.0692	CA
US1CAHM0002	40.8248	-124.0382	CA
US1CAHM0003	41.2084	-124.1027	CA
US1CAHM0004	40.9231	-124.084	CA
US1CAHM0005	40.8962	-123.9984	CA
US1CAHM0006	41.0783	-124.1517	CA
US1CAHM0007	40.2516	-124.1823	CA
US1CAHM0009	40.9778	-124.086	CA
US1CAHM0010	40.1082	-123.9007	CA
US1CAHM0011	40.5728	-124.1444	CA
US1CAHM0012	40.6005	-124.1613	CA
US1CAHM0013	40.1387	-123.9061	CA
US1CAHM0014	40.2093	-123.8941	CA
US1CAHM0016	40.7563	-124.1661	CA
US1CAHM0018	40.7885	-124.1536	CA
US1CAHM0019	40.8768	-124.0973	CA
US1CAHM0020	40.5673	-124.1357	CA
US1CAHM0021	40.8873	-124.0724	CA
US1CAHM0022	40.9392	-123.6236	CA
US1CAHM0024	40.7997	-124.1618	CA
US1CAHM0025	40.8757	-124.0964	CA
US1CAHM0026	40.4734	-123.7013	CA
US1CAHM0027	41.0095	-124.0926	CA
US1CAHM0029	40.5867	-124.1409	CA
US1CAHM0030	40.0775	-123.8239	CA
US1CAHM0031	40.0677	-123.83	CA
US1CAHM0032	40.0886	-123.8103	CA
US1CAHM0033	40.8959	-124.0951	CA
US1CAHM0034	40.7895	-124.0795	CA
US1CAHM0035	40.7642	-124.1476	CA
US1CAHM0036	40.0368	-124.0524	CA
US1CAHM0037	40.9527	-124.0337	CA
US1CAHM0038	40.7659	-123.9985	CA
US1CAHM0039	40.8881	-123.9944	CA
US1CAHM0040	40.9383	-124.1264	CA
US1CAHM0041	40.757	-124.1814	CA
US1CAHM0042	40.9496	-124.1037	CA
US1CAHM0044	40.1093	-123.8519	CA
US1CAHM0046	41.0614	-124.124	CA
US1CAHM0047	40.6578	-123.9245	CA
US1CAHM0048	40.9473	-123.6279	CA
US1CAHM0050	40.7957	-124.1335	CA
US1CAHM0051	40.9754	-124.0882	CA
US1CAHM0052	40.7109	-123.9758	CA
US1CAHM0054	40.8506	-124.0517	CA
US1CAHM0056	40.1538	-123.6376	CA
US1CAHM0060	41.0593	-124.1398	CA
US1CAHM0063	40.8724	-124.0973	CA
US1CAHM0065	40.0394	-123.9596	CA
US1CAHM0066	40.0447	-123.959	CA
US1CAHM0068	40.7852	-124.1575	CA
US1CAHM0070	40.2002	-124.1053	CA
US1CAHM0073	40.3172	-124.2816	CA
US1CAHM0074	40.7987	-124.0381	CA
US1CAHM0075	40.038	-124.0675	CA
US1CAHM0077	40.5671	-124.1101	CA
US1CAHM0078	40.1097	-123.8017	CA
US1CAHM0079	40.4854	-123.6497	CA
US1CAHM0081	40.7308	-124.1525	CA
US1CAHM0084	40.7938	-124.1463	CA
US1CAHM0086	40.9618	-124.0449	CA
US1CAIN0001	37.3626	-118.3883	CA
US1CAIN0002	37.3227	-118.5404	CA
US1CAIN0004	37.3878	-118.4141	CA
US1CAIN0005	37.4115	-118.5474	CA
US1CAIN0006	37.3992	-118.3465	CA
US1CAIN0007	37.3854	-118.415	CA
US1CAIN0008	36.8061	-118.2014	CA
US1CAIN0009	37.1688	-118.2878	CA
US1CAIN0010	37.3844	-118.4228	CA
US1CAIN0011	37.1777	-118.3055	CA
US1CAIN0012	37.3474	-118.4153	CA
US1CAIN0013	37.3786	-118.4178	CA
US1CAKG0001	36.2932	-119.7718	CA
US1CAKG0002	36.2399	-119.7559	CA
US1CAKG0003	36.295	-119.7914	CA
US1CAKG0004	36.3769	-119.6527	CA
US1CAKG0005	36.3349	-119.6743	CA
US1CAKG0006	36.3314	-119.6668	CA
US1CAKN0001	35.6345	-117.9782	CA
US1CAKN0002	35.1479	-118.016	CA
US1CAKN0003	35.1323	-118.4799	CA
US1CAKN0005	34.8266	-118.9547	CA
US1CAKN0009	34.8353	-119.1631	CA
US1CAKN0010	34.85	-119.1333	CA
US1CAKN0013	35.7022	-118.1739	CA
US1CAKN0017	35.5832	-119.3483	CA
US1CAKN0020	34.9622	-118.2342	CA
US1CAKN0021	35.0627	-119.4073	CA
US1CAKN0022	35.3311	-119.1078	CA
US1CAKN0026	35.4088	-118.5071	CA
US1CAKN0029	34.8197	-118.9956	CA
US1CAKN0031	35.1464	-118.4986	CA
US1CALA0001	34.1689	-118.2947	CA
US1CALA0002	33.9373	-117.9844	CA
US1CALA0003	33.7902	-118.3369	CA
US1CALA0005	34.1874	-118.1245	CA
US1CALA0006	34.0165	-118.4598	CA
US1CALA0007	34.1805	-118.6497	CA
US1CALA0008	34.0786	-118.687	CA
US1CALA0009	34.1543	-118.42	CA
US1CALA0010	33.9862	-118.0664	CA
US1CALA0011	33.8192	-118.3771	CA
US1CALA0012	34.2033	-118.568	CA
US1CALA0013	33.9506	-118.2089	CA
US1CALA0014	34.4268	-118.4275	CA
US1CALA0015	34.121	-117.7068	CA
US1CALA0021	34.1617	-118.0285	CA
US1CALA0023	34.0232	-117.7965	CA
US1CALA0029	33.8437	-118.2649	CA
US1CALA0030	34.1712	-118.4353	CA
US1CALA0031	34.7184	-118.0659	CA
US1CALA0033	34.1988	-118.3093	CA
US1CALA0034	34.27	-118.2874	CA
US1CALA0035	33.7798	-118.3852	CA
US1CALA0036	34.1392	-118.1161	CA
US1CALA0038	33.7766	-118.1467	CA
US1CALA0039	33.7753	-118.3704	CA
US1CALA0041	34.2793	-118.363	CA
US1CALA0043	34.1619	-118.1073	CA
US1CALA0044	33.834	-118.3281	CA
US1CALA0046	34.2406	-118.2611	CA
US1CALA0048	34.0318	-118.4853	CA
US1CALA0049	33.986	-118.409	CA
US1CALA0051	34.6802	-118.1103	CA
US1CALA0054	34.1406	-118.6281	CA
US1CALA0057	33.7867	-118.3105	CA
US1CALA0059	34.0374	-117.7788	CA
US1CALA0060	34.4064	-118.4866	CA
US1CALA0063	34.1791	-118.1047	CA
US1CALA0064	34.0809	-118.2729	CA
US1CALA0066	34.0473	-118.5326	CA
US1CALA0067	34.3898	-118.5569	CA
US1CALA0068	33.8675	-118.089	CA
US1CALA0075	33.7395	-118.3169	CA
US1CALA0077	34.6831	-118.0802	CA
US1CALA0078	33.8299	-118.3882	CA
US1CALA0081	34.1354	-117.8238	CA
US1CALA0085	34.1	-118.2196	CA
US1CALA0089	34.1004	-118.1654	CA
US1CALA0090	34.1534	-118.2098	CA
US1CALA0091	34.1648	-118.1249	CA
US1CALA0092	33.8274	-118.3888	CA
US1CALK0003	39.1068	-122.909	CA
US1CALK0004	39.0789	-122.9169	CA
US1CALK0006	38.706	-122.6031	CA
US1CALK0008	38.8652	-122.5636	CA
US1CALK0009	39.1682	-122.9778	CA
US1CALK0010	38.8258	-122.722	CA
US1CALK0013	39.4358	-122.9689	CA
US1CALK0014	39.0512	-122.9218	CA
US1CALS0001	40.3676	-120.6739	CA
US1CALS0002	40.363	-120.674	CA
US1CALS0004	40.4067	-120.66	CA
US1CALS0006	40.8895	-121.1781	CA
US1CAMA0001	37.4415	-119.6316	CA
US1CAMA0002	37.2717	-119.802	CA
US1CAMA0003	37.1241	-119.761	CA
US1CAMA0004	37.3996	-119.7381	CA
US1CAMA0005	37.258	-119.7138	CA
US1CAMA0006	36.9557	-120.0837	CA
US1CAMA0007	37.247	-119.6855	CA
US1CAMA0008	37.116	-120.252	CA
US1CAMA0009	37.0367	-119.9842	CA
US1CAMA0011	36.9374	-119.8735	CA
US1CAMA0012	37.3146	-119.638	CA
US1CAMA0016	37.3217	-119.6409	CA
US1CAMC0004	41.5135	-120.3648	CA
US1CAMD0001	39.2206	-123.3312	CA
US1CAMD0003	39.0062	-123.4084	CA
US1CAMD0004	39.2754	-123.2198	CA
US1CAMD0005	39.1054	-123.7062	CA
US1CAMD0006	38.875	-123.6	CA
US1CAMD0007	39.1583	-123.2248	CA
US1CAMD0009	39.1413	-123.1994	CA
US1CAMD0010	38.9844	-123.158	CA
US1CAMD0012	39.37	-123.45	CA
US1CAMD0013	39.2721	-123.2266	CA
US1CAMD0014	39.2723	-123.1785	CA
US1CAMD0015	39.3257	-123.7942	CA
US1CAMD0016	39.0833	-123.2191	CA
US1CAMD0017	39.6724	-123.4898	CA
US1CAMD0018	38.8828	-123.61	CA
US1CAMD0019	39.6567	-123.7698	CA
US1CAMD0021	39.1878	-123.7096	CA
US1CAMD0022	39.814	-123.5343	CA
US1CAMD0025	38.7701	-123.5349	CA
US1CAMD0026	39.361	-123.789	CA
US1CAMD0029	39.4985	-123.7854	CA
US1CAMD0030	39.3914	-123.802	CA
US1CAMD0033	39.3415	-123.7761	CA
US1CAMD0034	38.7742	-123.5387	CA
US1CAMD0038	39.3769	-123.801	CA
US1CAMD0039	39.1547	-123.7009	CA
US1CAME0004	37.3102	-120.4968	CA
US1CAMN0001	38.0337	-119.1697	CA
US1CAMN0004	37.5103	-118.6363	CA
US1CAMP0001	37.5396	-119.9876	CA
US1CAMP0002	37.4613	-119.7417	CA
US1CAMP0003	37.6354	-120.3273	CA
US1CAMP0004	37.4152	-120.0998	CA
US1CAMP0006	37.4623	-119.7403	CA
US1CAMP0008	37.4822	-119.9017	CA
US1CAMP0009	37.5069	-119.8392	CA
US1CAMR0001	38.0766	-122.5643	CA
US1CAMR0002	38.005	-122.6354	CA
US1CAMR0003	37.9971	-122.5805	CA
US1CAMR0004	38.106	-122.6441	CA
US1CAMR0005	37.9872	-122.5643	CA
US1CAMR0007	38.0652	-122.5465	CA
US1CAMR0008	38.1021	-122.5799	CA
US1CAMR0009	38.2475	-122.8119	CA
US1CAMR0010	38.2557	-122.9629	CA
US1CAMR0011	38.2507	-122.8829	CA
US1CAMR0012	38.0268	-122.5473	CA
US1CAMR0013	37.8863	-122.544	CA
US1CAMR0015	38.0268	-122.5714	CA
US1CAMR0016	37.8593	-122.4974	CA
US1CAMR0018	37.981	-122.5907	CA
US1CAMR0021	37.9401	-122.5347	CA
US1CAMR0024	38.0199	-122.5742	CA
US1CAMR0025	38.0096	-122.5801	CA
US1CAMR0026	38.079	-122.5698	CA
US1CAMR0027	37.9056	-122.5375	CA
US1CAMR0029	38.041	-122.543	CA
US1CAMR0030	37.9059	-122.7009	CA
US1CAMR0031	38.0127	-122.6862	CA
US1CAMR0032	38.0047	-122.524	CA
US1CAMR0034	38.0091	-122.6883	CA
US1CAMR0035	38.0976	-122.5676	CA
US1CAMR0037	38.1104	-122.6	CA
US1CAMR0038	37.8744	-122.5257	CA
US1CAMR0040	37.999	-122.5936	CA
US1CAMR0042	37.985	-122.551	CA
US1CAMR0045	37.8773	-122.5409	CA
US1CAMR0049	38.0109	-122.5634	CA
US1CAMT0001	36.6029	-121.8991	CA
US1CAMT0002	36.4757	-121.7285	CA
US1CAMT0003	35.9808	-121.1174	CA
US1CAMT0004	36.6187	-121.913	CA
US1CAMT0005	36.0249	-121.1745	CA
US1CAMT0006	36.7764	-121.7284	CA
US1CAMT0007	36.5937	-121.8557	CA
US1CAMT0008	36.1872	-121.1461	CA
US1CAMT0009	36.6022	-121.932	CA
US1CAMT0011	36.2242	-121.7627	CA
US1CAMT0014	36.236	-121.7688	CA
US1CAMT0017	36.85	-121.65	CA
US1CAMT0019	36.4763	-121.7197	CA
US1CAMT0020	36.777	-121.7269	CA
US1CAMT0021	36.6732	-121.7841	CA
US1CAMT0022	36.5218	-121.81	CA
US1CAMT0023	36.398	-121.8685	CA
US1CAMT0025	36.6044	-121.6711	CA
US1CAMT0027	36.3532	-121.8183	CA
US1CAMT0028	36.6312	-121.9253	CA
US1CAMT0029	36.5902	-121.9054	CA
US1CAMT0030	36.5858	-121.8861	CA
US1CAMT0031	36.0598	-121.1888	CA
US1CAMT0033	36.7282	-121.6562	CA
US1CAMT0036	36.6702	-121.6811	CA
US1CAMT0038	36.5794	-121.9184	CA
US1CAMT0041	36.6732	-121.7836	CA
US1CAMT0042	36.3539	-121.5766	CA
US1CAMT0043	36.6027	-121.9409	CA
US1CAMT0046	35.8437	-121.3965	CA
US1CAMT0048	36.6889	-121.7915	CA
US1CANP0003	38.5764	-122.578	CA
US1CANP0005	38.3128	-122.3312	CA
US1CANP0006	38.2102	-122.2172	CA
US1CANP0007	38.4891	-122.4623	CA
US1CANP0008	38.1694	-122.2605	CA
US1CANP0010	38.301	-122.2628	CA
US1CANV0001	39.3067	-121.0399	CA
US1CANV0003	39.3174	-120.4517	CA
US1CANV0004	39.19	-120.9631	CA
US1CANV0006	39.1494	-121.0419	CA
US1CANV0010	39.1043	-121.0565	CA
US1CANV0011	39.1059	-121.0893	CA
US1CANV0014	39.0322	-121.0774	CA
US1CANV0015	39.2337	-121.1435	CA
US1CANV0016	39.1198	-121.0599	CA
US1CANV0019	39.0558	-121.0699	CA
US1CANV0020	39.139	-121.055	CA
US1CANV0022	39.2683	-121.1211	CA
US1CANV0023	39.1034	-121.0579	CA
US1CANV0024	39.2293	-121.0619	CA
US1CANV0026	39.1868	-121.0574	CA
US1CANV0028	39.2288	-121.0595	CA
US1CANV0032	39.2609	-121.1354	CA
US1CANV0033	39.0535	-121.1456	CA
US1CANV0034	39.1863	-120.993	CA
US1CANV0035	39.2382	-121.0463	CA
US1CANV0036	39.1943	-121.0917	CA
US1CANV0041	39.2384	-121.0058	CA
US1CANV0042	39.1071	-121.0082	CA
US1CANV0047	39.3647	-120.1039	CA
US1CANV0050	39.2603	-121.1972	CA
US1CAOR0001	33.8291	-117.77	CA
US1CAOR0003	33.8645	-117.7814	CA
